Id,Platform,Name,AdditionalInformation,Expires
276dcf33-1e0e-14a2-04d0-fcc2f91a9d52,host,,,2031-12-09 08:02:26
95ab1774-4a38-ca69-a94d-cea8d03413de,data_boundary,microsoftdevice.apps.installedapps,,2031-12-09 08:02:28
95ab1774-4a38-ca69-a94d-cea8d03413de,host,,,2031-12-09 08:02:28
e3c302b5-3fa3-cb68-70cc-4d70e6dfc64f,data_boundary,microsoftdevice.apps.installedapps,,2031-12-09 08:02:30
e3c302b5-3fa3-cb68-70cc-4d70e6dfc64f,host,,,2031-12-09 08:02:30
0b2978a2-d994-1b6a-fc06-d2151084ba10,data_boundary,microsoftdevice.apps.installedapps,,2031-12-09 08:02:32
0b2978a2-d994-1b6a-fc06-d2151084ba10,host,,,2031-12-09 08:02:32
3d0f6803-9f38-c693-fabf-be602bebd655,data_boundary,microsoftdevice.apps.installedapps,,2031-12-09 08:02:34
3d0f6803-9f38-c693-fabf-be602bebd655,host,,,2031-12-09 08:02:34
36c6a82f-8e0a-752f-e6bd-e2aad815b7a1,data_boundary,microsoftdevice.apps.installedapps,,2031-12-09 08:02:36
36c6a82f-8e0a-752f-e6bd-e2aad815b7a1,host,,,2031-12-09 08:02:36
d7b6b50e-f152-acab-c3ba-f8601efd4b9a,data_boundary,microsoftdevice.apps.installedapps,,2031-12-09 08:02:38
d7b6b50e-f152-acab-c3ba-f8601efd4b9a,host,,,2031-12-09 08:02:38
54653809-6c1a-88c0-dbd5-a13650d6b75e,data_boundary,microsoftdevice.apps.installedapps,,2031-12-09 08:02:40
54653809-6c1a-88c0-dbd5-a13650d6b75e,host,,,2031-12-09 08:02:40
c199b172-6e3a-8d38-cc93-b0366216572a,data_boundary,microsoftdevice.apps.installedapps,,2031-12-09 08:02:42
c199b172-6e3a-8d38-cc93-b0366216572a,host,,,2031-12-09 08:02:42
0c7ee239-ee6d-e7a7-0f52-5990f143c263,data_boundary,microsoftdevice.apps.installedapps,,2031-12-09 08:02:44
0c7ee239-ee6d-e7a7-0f52-5990f143c263,host,,,2031-12-09 08:02:44
f1dd0005-f0b2-fd4d-6e5a-a4114af0465f,data_boundary,microsoftdevice.apps.installedapps,,2031-12-09 08:02:46
f1dd0005-f0b2-fd4d-6e5a-a4114af0465f,host,,,2031-12-09 08:02:46
0f4b81df-896f-b376-e819-399f5c8a0475,data_boundary,microsoftdevice.apps.installedapps,,2031-12-09 08:02:48
0f4b81df-896f-b376-e819-399f5c8a0475,host,,,2031-12-09 08:02:48
1539d1dd-f78d-d289-e490-35688e36d86c,data_boundary,microsoftdevice.apps.installedapps,,2031-12-09 08:02:50
1539d1dd-f78d-d289-e490-35688e36d86c,host,,,2031-12-09 08:02:50
05ef4475-ec91-ff1c-4fcf-db7cb3a1a595,data_boundary,microsoftdevice.apps.installedapps,,2031-12-09 08:02:52
05ef4475-ec91-ff1c-4fcf-db7cb3a1a595,host,,,2031-12-09 08:02:52
89e77bac-0520-44f7-c1d0-e9f4ba050e9d,data_boundary,microsoftdevice.apps.installedapps,,2031-12-09 08:02:54
89e77bac-0520-44f7-c1d0-e9f4ba050e9d,host,,,2031-12-09 08:02:54
8a8ee0ad-81d0-3ddd-b775-6f9aaa284c93,data_boundary,microsoftdevice.apps.installedapps,,2031-12-09 08:02:56
8a8ee0ad-81d0-3ddd-b775-6f9aaa284c93,host,,,2031-12-09 08:02:56
4eaa9967-2ce3-80a4-0872-10a874813b04,data_boundary,microsoftdevice.apps.installedapps,,2031-12-09 08:02:58
4eaa9967-2ce3-80a4-0872-10a874813b04,host,,,2031-12-09 08:02:58
85626f5b-1f0d-2550-35f6-c76ca1021e90,data_boundary,microsoftdevice.apps.installedapps,,2031-12-09 08:03:00
85626f5b-1f0d-2550-35f6-c76ca1021e90,host,,,2031-12-09 08:03:00
1809e0af-17b3-be48-cae3-45d5a17d1a57,data_boundary,microsoftdevice.apps.installedapps,,2031-12-09 08:03:02
1809e0af-17b3-be48-cae3-45d5a17d1a57,host,,,2031-12-09 08:03:02
b556ba01-49de-9f55-c1cc-9b4a940301b1,data_boundary,microsoftdevice.apps.installedapps,,2031-12-09 08:03:04
b556ba01-49de-9f55-c1cc-9b4a940301b1,host,,,2031-12-09 08:03:04
32b6fd4f-ba00-94a7-54a5-4188e9d2b2e2,data_boundary,microsoftdevice.apps.installedapps,,2031-12-09 08:03:06
32b6fd4f-ba00-94a7-54a5-4188e9d2b2e2,host,,,2031-12-09 08:03:06
724ad7d6-273b-5b8b-e02a-6678450042ac,data_boundary,microsoftdevice.apps.installedapps,,2031-12-09 08:03:08
724ad7d6-273b-5b8b-e02a-6678450042ac,host,,,2031-12-09 08:03:08
8358d8d3-0a49-7c67-d180-2a9d473c3723,data_boundary,microsoftdevice.apps.installedapps,,2031-12-09 08:03:10
8358d8d3-0a49-7c67-d180-2a9d473c3723,host,,,2031-12-09 08:03:10
f389983d-295e-d106-a4c0-17c978b3319b,data_boundary,microsoftdevice.apps.installedapps,,2031-12-09 08:03:12
f389983d-295e-d106-a4c0-17c978b3319b,host,,,2031-12-09 08:03:12
69563c24-6f05-fdd6-8128-05a3fd9ca905,data_boundary,microsoftdevice.apps.installedapps,,2031-12-09 08:03:14
69563c24-6f05-fdd6-8128-05a3fd9ca905,host,,,2031-12-09 08:03:14
11641fa2-f68e-2a2c-7183-41671d62eb69,data_boundary,microsoftdevice.apps.installedapps,,2031-12-09 08:03:16
11641fa2-f68e-2a2c-7183-41671d62eb69,host,,,2031-12-09 08:03:16
9a38f2cb-0a8e-b4f7-8718-9845428ab4a4,data_boundary,microsoftdevice.apps.installedapps,,2031-12-09 08:03:18
9a38f2cb-0a8e-b4f7-8718-9845428ab4a4,host,,,2031-12-09 08:03:18
29573a7e-ca42-0dac-c9ce-b9d0afd42ba3,data_boundary,microsoftdevice.apps.installedapps,,2031-12-09 08:03:20
29573a7e-ca42-0dac-c9ce-b9d0afd42ba3,host,,,2031-12-09 08:03:20
d267db16-31ba-89cd-25b4-ceb66425322c,data_boundary,microsoftdevice.apps.installedapps,,2031-12-09 08:03:22
d267db16-31ba-89cd-25b4-ceb66425322c,host,,,2031-12-09 08:03:22
e853de2e-be5e-6524-24e9-7bf3905c0899,data_boundary,microsoftdevice.apps.installedapps,,2031-12-09 08:03:24
e853de2e-be5e-6524-24e9-7bf3905c0899,host,,,2031-12-09 08:03:24
dae3c94d-fd0d-719e-7b56-5047e4d79f49,data_boundary,microsoftdevice.apps.installedapps,,2031-12-09 08:03:26
dae3c94d-fd0d-719e-7b56-5047e4d79f49,host,,,2031-12-09 08:03:26
c8f8c28e-080b-b8c1-c463-d42827a39d45,data_boundary,microsoftdevice.apps.installedapps,,2031-12-09 08:03:28
c8f8c28e-080b-b8c1-c463-d42827a39d45,host,,,2031-12-09 08:03:28
586ac568-6e54-7291-0865-77e9d14219fc,data_boundary,microsoftdevice.apps.installedapps,,2031-12-09 08:03:30
586ac568-6e54-7291-0865-77e9d14219fc,host,,,2031-12-09 08:03:30
032d1108-6b08-dede-573e-7d5e859b15e8,data_boundary,microsoftdevice.apps.installedapps,,2031-12-09 08:03:32
032d1108-6b08-dede-573e-7d5e859b15e8,host,,,2031-12-09 08:03:32
fbad1cc5-8078-620f-d447-d470a21dd3a3,data_boundary,microsoftdevice.apps.installedapps,,2031-12-09 08:03:34
fbad1cc5-8078-620f-d447-d470a21dd3a3,host,,,2031-12-09 08:03:34
104c5e8f-89ec-9a9b-0dd0-ddf49f0daafd,data_boundary,microsoftdevice.apps.installedapps,,2031-12-09 08:03:36
104c5e8f-89ec-9a9b-0dd0-ddf49f0daafd,host,,,2031-12-09 08:03:36
8a8d9c07-83d6-4069-e440-39d8f3d47bdd,data_boundary,microsoftdevice.apps.installedapps,,2031-12-09 08:03:38
8a8d9c07-83d6-4069-e440-39d8f3d47bdd,host,,,2031-12-09 08:03:38
5e6484c8-e36a-7072-a0b4-d89d55b2f823,data_boundary,microsoftdevice.apps.installedapps,,2031-12-09 08:03:40
5e6484c8-e36a-7072-a0b4-d89d55b2f823,host,,,2031-12-09 08:03:40
87c1617c-cc6a-2285-a266-af5d6ba586bf,data_boundary,microsoftdevice.apps.installedapps,,2031-12-10 10:48:32
87c1617c-cc6a-2285-a266-af5d6ba586bf,host,,,2031-12-10 10:48:32
ab7e0b6b-0496-d1b6-c1ac-9d0d7d3af897,data_boundary,microsoft.default.default,,2031-12-10 10:56:47
ab7e0b6b-0496-d1b6-c1ac-9d0d7d3af897,host,,,2031-12-10 10:56:47
68bcc545-c7e5-53cd-fd47-abab2f0bc86f,data_boundary,microsoftdevice.apps.installedapps,,2031-12-10 10:58:32
68bcc545-c7e5-53cd-fd47-abab2f0bc86f,host,,,2031-12-10 10:58:32
1ba33b76-1e1e-dc02-ac09-17c655a66398,data_boundary,microsoftdevice.apps.installedapps,,2031-12-10 10:58:34
1ba33b76-1e1e-dc02-ac09-17c655a66398,host,,,2031-12-10 10:58:34
d5127d84-4855-6d89-70cd-e3da6c291f1c,data_boundary,microsoftdevice.default.platform,,2031-12-23 07:38:54
d5127d84-4855-6d89-70cd-e3da6c291f1c,host,,,2031-12-23 07:38:54
d20a2c36-96ba-2e22-40d1-5af619764840,data_boundary,microsoftdevice.apps.installedapps,,2031-12-05 10:08:28
d20a2c36-96ba-2e22-40d1-5af619764840,host,,,2031-12-05 10:08:28
d5a64734-3364-f7fc-679a-c68c05ec2abb,data_boundary,microsoftdevice.apps.installedapps,,2031-12-23 07:49:13
d5a64734-3364-f7fc-679a-c68c05ec2abb,host,,,2031-12-23 07:49:13
e10ef386-8978-4641-fab8-e2c78b8a9b90,data_boundary,microsoftdevice.apps.installedapps,,2031-12-23 07:49:14
e10ef386-8978-4641-fab8-e2c78b8a9b90,host,,,2031-12-23 07:49:14
6449310e-8467-5c61-8cc1-eca90a445308,data_boundary,microsoftdevice.apps.installedapps,,2031-12-23 07:49:12
6449310e-8467-5c61-8cc1-eca90a445308,host,,,2031-12-23 07:49:12
62f403f0-3473-0a74-d904-f61b9d3ce80a,data_boundary,microsoftdevice.apps.installedapps,,2031-12-23 07:49:22
62f403f0-3473-0a74-d904-f61b9d3ce80a,host,,,2031-12-23 07:49:22
cac3f47f-48af-6110-ae06-94f65b98ce39,data_boundary,microsoftdevice.apps.installedapps,,2031-12-23 07:49:28
cac3f47f-48af-6110-ae06-94f65b98ce39,host,,,2031-12-23 07:49:28
9409a2e7-72f9-df49-455d-2cceb34d0af5,data_boundary,microsoftdevice.apps.installedapps,,2031-12-23 07:49:32
9409a2e7-72f9-df49-455d-2cceb34d0af5,host,,,2031-12-23 07:49:32
e966e860-09d3-998b-fda3-d4637574d646,data_boundary,microsoftdevice.apps.installedapps,,2031-12-09 05:45:15
e966e860-09d3-998b-fda3-d4637574d646,host,,,2031-12-09 05:45:15
d536c15d-fdb9-994e-8ed3-fe84b0ca6f87,data_boundary,microsoftdevice.apps.installedapps,,2031-12-23 07:49:46
d536c15d-fdb9-994e-8ed3-fe84b0ca6f87,host,,,2031-12-23 07:49:46
8df0f5f9-8d72-dfaa-4854-ae548dfeb954,data_boundary,microsoftdevice.apps.installedapps,,2031-12-23 07:49:52
8df0f5f9-8d72-dfaa-4854-ae548dfeb954,host,,,2031-12-23 07:49:52
d1a411f6-0762-afc1-e221-59148e9bc138,data_boundary,microsoftdevice.apps.installedapps,,2031-12-23 07:49:58
d1a411f6-0762-afc1-e221-59148e9bc138,host,,,2031-12-23 07:49:58
89dcd2bf-1a1f-0625-b6e5-9e39705a00c8,data_boundary,microsoftdevice.apps.installedapps,,2031-12-09 05:45:39
89dcd2bf-1a1f-0625-b6e5-9e39705a00c8,host,,,2031-12-09 05:45:39
9ea88f7d-304c-5246-f53f-8ee0176df98a,data_boundary,microsoftdevice.apps.installedapps,,2031-12-09 05:45:45
9ea88f7d-304c-5246-f53f-8ee0176df98a,host,,,2031-12-09 05:45:45
301027a3-82d5-bd36-2b0d-2d16d25d80a1,data_boundary,microsoftdevice.apps.installedapps,,2031-12-23 07:50:16
301027a3-82d5-bd36-2b0d-2d16d25d80a1,host,,,2031-12-23 07:50:16
261ec245-f974-73aa-f329-0a88d631174e,data_boundary,microsoftdevice.apps.installedapps,,2031-12-23 07:50:22
261ec245-f974-73aa-f329-0a88d631174e,host,,,2031-12-23 07:50:22
9055d676-de3d-9dd0-4e0f-866ca148c780,data_boundary,microsoftdevice.apps.installedapps,,2031-12-23 07:50:28
9055d676-de3d-9dd0-4e0f-866ca148c780,host,,,2031-12-23 07:50:28
a4d47f69-86bf-17f7-8faf-bc1e247564bc,data_boundary,microsoftdevice.apps.installedapps,,2031-12-09 05:46:07
a4d47f69-86bf-17f7-8faf-bc1e247564bc,host,,,2031-12-09 05:46:07
10f59b86-560b-40df-a0bf-d51b9d14733e,data_boundary,microsoftdevice.apps.installedapps,,2031-12-23 07:50:46
10f59b86-560b-40df-a0bf-d51b9d14733e,host,,,2031-12-23 07:50:46
764cded9-00ed-2dd8-d01f-9d5d411cc961,data_boundary,microsoftdevice.apps.installedapps,,2031-12-09 05:46:27
764cded9-00ed-2dd8-d01f-9d5d411cc961,host,,,2031-12-09 05:46:27
edaf3a7d-3920-7314-1670-6ddbdc493beb,data_boundary,microsoftdevice.apps.installedapps,,2031-12-23 07:50:58
edaf3a7d-3920-7314-1670-6ddbdc493beb,host,,,2031-12-23 07:50:58
6b8dba6f-3e13-935d-5a65-ed4937e372a6,data_boundary,microsoftdevice.apps.installedapps,,2031-12-23 07:51:04
6b8dba6f-3e13-935d-5a65-ed4937e372a6,host,,,2031-12-23 07:51:04
28ca588b-10ee-5cd5-12b1-570a8cd6fa9b,data_boundary,microsoftdevice.apps.installedapps,,2031-12-09 05:46:51
28ca588b-10ee-5cd5-12b1-570a8cd6fa9b,host,,,2031-12-09 05:46:51
46fd9aa5-c48b-acb2-5cb2-6eb59cef46e9,data_boundary,microsoftdevice.apps.installedapps,,2031-12-09 05:47:09
46fd9aa5-c48b-acb2-5cb2-6eb59cef46e9,host,,,2031-12-09 05:47:09
ef1d4ebf-08c4-129b-0e7f-d69c653aecd1,data_boundary,microsoftdevice.apps.installedapps,,2031-12-23 07:51:38
ef1d4ebf-08c4-129b-0e7f-d69c653aecd1,host,,,2031-12-23 07:51:38
df3342f7-5e09-bea9-a509-c36a800859ca,data_boundary,microsoftdevice.apps.installedapps,,2031-12-09 05:47:27
df3342f7-5e09-bea9-a509-c36a800859ca,host,,,2031-12-09 05:47:27
